Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,84.849998,87.500000,84.000000,85.199997,84.670479,20429
2016-08-02,84.500000,85.150002,81.000000,81.400002,80.894096,28536
2016-08-03,82.300003,83.699997,81.000000,82.250000,81.738815,5018
2016-08-04,83.000000,84.250000,78.699997,81.349998,80.844406,26597
2016-08-05,82.900002,83.900002,80.500000,83.349998,82.831978,16910
2016-08-08,82.800003,83.900002,82.000000,82.750000,82.235703,6093
2016-08-09,82.800003,83.000000,81.099998,82.699997,82.186012,11188
2016-08-10,82.300003,83.650002,80.099998,80.500000,79.999687,15893
2016-08-11,82.349998,82.400002,80.000000,80.800003,80.297829,9188
2016-08-12,82.750000,82.750000,79.250000,80.000000,79.502800,9178
2016-08-16,79.699997,79.900002,77.800003,79.800003,79.304047,7047
2016-08-17,80.199997,81.400002,79.849998,80.199997,79.701553,6987
2016-08-18,79.699997,83.500000,78.750000,82.300003,81.788506,13805
2016-08-19,81.500000,82.800003,80.500000,80.900002,80.397202,4777
2016-08-22,80.400002,81.949997,79.550003,80.400002,79.900314,7238
2016-08-23,80.000000,80.500000,78.599998,78.900002,78.409637,12901
2016-08-24,78.000000,81.849998,78.000000,78.300003,77.813362,9841
2016-08-25,78.650002,78.849998,76.099998,76.750000,76.272995,20317
2016-08-26,77.800003,78.500000,75.500000,75.949997,75.477966,13351
2016-08-29,77.900002,79.500000,76.300003,78.599998,78.111496,9310
2016-08-30,79.849998,82.000000,79.599998,81.000000,80.496582,12649
2016-08-31,80.500000,81.449997,78.199997,78.949997,78.459320,5726
2016-09-01,80.000000,80.000000,78.250000,78.449997,77.962425,2627
2016-09-02,78.500000,80.500000,77.099998,80.000000,79.502800,3245
2016-09-06,79.550003,81.500000,78.349998,80.300003,79.800934,11204
2016-09-07,81.000000,81.000000,78.000000,78.500000,78.012123,5724
2016-09-08,78.099998,79.900002,78.099998,79.250000,78.757462,18692
2016-09-09,79.000000,79.849998,77.500000,78.349998,77.863052,2355
2016-09-12,78.000000,78.900002,76.000000,76.150002,75.676727,9626
2016-09-14,75.250000,80.500000,75.250000,78.750000,78.260567,22161
2016-09-15,78.000000,80.000000,76.599998,77.349998,76.869263,8642
2016-09-16,77.500000,78.949997,76.599998,76.699997,76.223305,5860
2016-09-19,77.000000,78.949997,76.150002,76.949997,76.471748,3402
2016-09-20,78.000000,79.750000,77.199997,79.199997,78.707764,1972
2016-09-21,82.400002,83.500000,80.000000,80.449997,79.949997,38195
2016-09-22,80.349998,81.949997,79.599998,80.900002,80.900002,18163
2016-09-23,80.000000,84.800003,79.000000,81.500000,81.500000,22880
2016-09-26,82.000000,82.000000,79.500000,79.550003,79.550003,5430
2016-09-27,79.300003,80.849998,79.250000,79.599998,79.599998,3006
2016-09-28,79.449997,81.500000,79.449997,79.500000,79.500000,6199
2016-09-29,80.900002,80.949997,72.699997,74.750000,74.750000,15693
2016-09-30,74.000000,78.150002,73.000000,75.699997,75.699997,9020
2016-10-03,75.000000,78.050003,75.000000,77.000000,77.000000,2724
2016-10-04,78.250000,78.250000,76.099998,76.250000,76.250000,3224
2016-10-05,78.750000,78.750000,76.550003,77.099998,77.099998,9098
2016-10-06,78.000000,84.500000,77.000000,78.000000,78.000000,29427
2016-10-07,78.250000,78.650002,75.500000,77.599998,77.599998,18113
2016-10-10,77.800003,78.750000,77.000000,77.699997,77.699997,10727
2016-10-13,75.000000,78.500000,74.099998,75.449997,75.449997,10689
2016-10-14,76.599998,77.900002,75.500000,77.099998,77.099998,5905
2016-10-17,78.000000,78.750000,77.199997,77.400002,77.400002,5848
2016-10-18,78.500000,78.500000,76.550003,76.750000,76.750000,5506
2016-10-19,77.300003,77.699997,76.250000,76.550003,76.550003,5915
2016-10-20,76.599998,78.000000,76.550003,77.500000,77.500000,3948
2016-10-21,77.000000,78.500000,75.449997,77.900002,77.900002,16955
2016-10-24,78.000000,78.199997,76.500000,77.199997,77.199997,2363
2016-10-25,78.000000,89.500000,76.800003,85.949997,85.949997,438931
2016-10-26,86.750000,87.449997,83.099998,84.099998,84.099998,60159
2016-10-27,85.000000,85.300003,80.500000,82.800003,82.800003,26294
2016-10-28,82.000000,84.000000,80.550003,82.949997,82.949997,14317
2016-11-01,82.000000,84.000000,81.050003,82.599998,82.599998,8681
2016-11-02,82.599998,82.900002,80.500000,80.900002,80.900002,12640
2016-11-03,82.750000,82.750000,79.550003,80.500000,80.500000,24636
2016-11-04,81.449997,81.449997,75.650002,76.849998,76.849998,22799
2016-11-07,78.900002,78.900002,75.599998,76.349998,76.349998,16017
2016-11-08,76.000000,79.000000,76.000000,77.000000,77.000000,24228
2016-11-09,71.050003,75.699997,69.199997,74.199997,74.199997,15251
2016-11-10,76.099998,77.449997,75.000000,75.699997,75.699997,9077
2016-11-11,71.800003,75.699997,68.000000,72.949997,72.949997,27766
2016-11-15,73.000000,74.750000,68.000000,68.400002,68.400002,13829
2016-11-16,68.000000,69.449997,66.000000,66.150002,66.150002,9596
2016-11-17,65.650002,69.000000,65.650002,68.199997,68.199997,3415
2016-11-18,68.750000,68.750000,64.099998,64.900002,64.900002,8077
2016-11-21,64.000000,65.849998,61.299999,62.650002,62.650002,4489
2016-11-22,61.799999,65.849998,61.500000,64.400002,64.400002,8263
2016-11-23,64.000000,67.849998,63.500000,66.900002,66.900002,21709
2016-11-24,66.000000,67.250000,64.150002,66.199997,66.199997,8503
2016-11-25,65.500000,71.300003,65.500000,70.000000,70.000000,10865
2016-11-28,70.000000,73.750000,69.599998,70.849998,70.849998,8228
2016-11-29,69.000000,73.349998,69.000000,71.400002,71.400002,10672
2016-11-30,71.500000,72.000000,69.349998,70.750000,70.750000,5530
2016-12-01,71.949997,72.000000,69.050003,69.599998,69.599998,3651
2016-12-02,70.000000,70.750000,67.000000,69.099998,69.099998,24364
2016-12-05,71.849998,71.849998,67.250000,69.349998,69.349998,3509
2016-12-06,69.699997,71.199997,68.250000,68.400002,68.400002,1507
2016-12-07,68.500000,70.849998,66.000000,66.699997,66.699997,8137
2016-12-08,66.000000,68.900002,66.000000,67.849998,67.849998,6023
2016-12-09,68.500000,69.500000,67.550003,67.849998,67.849998,1541
2016-12-12,67.300003,69.250000,67.000000,67.699997,67.699997,554
2016-12-13,68.800003,69.800003,67.750000,68.199997,68.199997,2169
2016-12-14,68.000000,68.300003,66.800003,66.900002,66.900002,2359
2016-12-15,67.000000,67.750000,65.099998,66.900002,66.900002,4988
2016-12-16,66.250000,68.250000,66.250000,67.199997,67.199997,21305
2016-12-19,67.500000,68.949997,66.550003,66.849998,66.849998,1995
2016-12-20,68.000000,68.449997,66.250000,66.599998,66.599998,3064
2016-12-21,67.099998,67.099998,65.000000,65.099998,65.099998,2202
2016-12-22,66.599998,66.599998,64.000000,65.199997,65.199997,31479
2016-12-23,64.800003,67.000000,64.800003,66.599998,66.599998,3517
2016-12-26,67.000000,67.000000,63.700001,65.400002,65.400002,7456
2016-12-27,64.800003,67.400002,63.650002,66.750000,66.750000,27080
2016-12-28,67.400002,67.650002,65.099998,65.550003,65.550003,2094
2016-12-29,65.000000,67.800003,64.000000,66.250000,66.250000,3173
2016-12-30,68.199997,68.199997,65.099998,65.699997,65.699997,1835
2017-01-02,67.000000,67.849998,66.949997,67.150002,67.150002,6037
2017-01-03,67.699997,70.599998,64.699997,70.050003,70.050003,7788
2017-01-04,69.500000,72.500000,68.849998,71.599998,71.599998,7014
2017-01-05,73.000000,77.699997,72.150002,73.849998,73.849998,55059
2017-01-06,74.750000,75.550003,71.000000,71.449997,71.449997,5878
2017-01-09,70.750000,73.599998,70.750000,72.199997,72.199997,3124
2017-01-10,74.900002,77.699997,70.300003,72.150002,72.150002,17147
2017-01-11,74.699997,74.699997,72.150002,73.800003,73.800003,4256
2017-01-12,73.400002,74.000000,71.650002,73.800003,73.800003,6545
2017-01-13,73.000000,74.900002,72.250000,72.750000,72.750000,3858
2017-01-16,73.199997,73.849998,71.300003,72.750000,72.750000,1202
2017-01-17,72.500000,73.500000,72.500000,73.349998,73.349998,7647
2017-01-18,73.250000,76.800003,72.250000,73.250000,73.250000,33576
2017-01-19,75.900002,75.900002,72.050003,72.449997,72.449997,11168
2017-01-20,73.699997,73.699997,71.550003,71.699997,71.699997,5860
2017-01-23,74.599998,74.800003,71.000000,71.199997,71.199997,2207
2017-01-24,74.000000,74.000000,70.699997,72.500000,72.500000,5941
2017-01-25,72.900002,73.750000,70.050003,70.849998,70.849998,1627
2017-01-27,72.449997,83.500000,71.150002,79.000000,79.000000,672961
2017-01-30,78.800003,83.800003,78.000000,80.500000,80.500000,155650
2017-01-31,80.500000,85.800003,78.650002,82.400002,82.400002,320917
2017-02-01,83.150002,83.199997,78.000000,79.750000,79.750000,31033
2017-02-02,80.349998,80.599998,78.099998,78.550003,78.550003,56531
2017-02-03,78.949997,82.349998,77.550003,79.250000,79.250000,85455
2017-02-06,79.849998,81.849998,79.199997,81.000000,81.000000,43325
2017-02-07,80.550003,84.599998,79.599998,82.400002,82.400002,37745
2017-02-08,83.099998,86.349998,83.099998,84.800003,84.800003,56004
2017-02-09,85.000000,87.300003,85.000000,86.250000,86.250000,65834
2017-02-10,86.900002,89.900002,84.599998,86.099998,86.099998,94229
2017-02-13,86.949997,87.050003,83.099998,84.699997,84.699997,43296
2017-02-14,84.000000,85.849998,83.000000,83.150002,83.150002,22939
2017-02-15,83.949997,86.699997,76.800003,78.349998,78.349998,23473
2017-02-16,81.500000,83.000000,78.650002,80.349998,80.349998,5889
2017-02-17,81.000000,82.750000,78.199997,79.050003,79.050003,8972
