,symbol,avgvol,avgvwap,avgdelvol,avgpctdel
328,EIHOTEL,275168.18775510206,162.02240816326534,167110.28979591836,0.6294599999999997
329,EIMCOELECO,3087.1306122448977,474.82991836734686,2154.5510204081634,0.7217555102040821
330,EKC,1043706.1142857143,47.410693877551026,369200.97142857144,0.43509183673469387
331,ELECON,602683.7020408163,74.56661224489797,247174.14693877552,0.47105387755102024
332,ELECTCAST,488394.5306122449,28.9392244897959,260629.80408163264,0.5905326530612249
333,ELECTHERM,22701.0658436214,172.8242386831275,12424.30452674897,0.6643123456790122
334,ELGIEQUIP,69465.77551020408,271.8651020408164,39197.9306122449,0.6338416326530609
335,ELGIRUBCO,41557.57959183674,42.46322448979594,26868.11836734694,0.7243693877551017
336,EMAMILTD,184014.9755102041,1059.6921632653064,125881.3469387755,0.6587983673469386
337,EMCO,235104.93793103448,16.733862068965525,145446.21379310344,0.7026475862068963
338,EMKAY,56969.00823045267,195.78230452674896,28779.152263374486,0.5630271604938273
339,EMMBI,16982.61224489796,191.70428571428585,10451.848979591838,0.6827053061224493
340,ENDURANCE,62992.74693877551,1219.9822857142856,38204.94285714286,0.6346889795918372
341,ENERGYDEV,143513.3306122449,21.336122448979584,89139.49795918367,0.7053167346938771
342,ENGINERSIN,2063792.575510204,159.47702040816318,839817.6448979592,0.4045138775510204
343,ENIL,21130.89387755102,739.2704081632656,17883.51836734694,0.7478326530612244
344,EON,53571.4269005848,74.45497076023386,26949.04678362573,0.6480719298245616
345,EQUITAS,1974190.2979591836,149.95273469387757,716658.9836734694,0.3623595918367347
346,ERIS,97355.68163265307,714.746081632653,62078.489795918365,0.6069861224489798
347,EROSMEDIA,748337.212244898,181.2799999999999,325526.4367346939,0.46271755102040807
348,ESABINDIA,14068.538775510204,757.8283673469386,5899.918367346939,0.5964893877551015
349,ESCORTS,1245448.1755102042,810.5784489795917,289208.6693877551,0.24448979591836734
350,ESSARSHPNG,127317.66530612245,23.999020408163254,67475.68979591837,0.6406681632653061
351,ESSDEE,87008.1875,35.16458333333333,53542.875,0.7561645833333331
352,ESSELPACK,65379.183673469386,245.28167346938773,42858.869387755105,0.661084897959184
353,ESTER,186554.82040816327,52.606693877550974,100748.2693877551,0.6504118367346937
354,EUROTEXIND,4009.3734439834025,33.58448132780083,2597.1867219917012,0.6957767634854771
355,EVEREADY,129828.32653061225,335.96293877551005,66530.2081632653,0.5574808163265306
356,EVERESTIND,107228.94693877551,478.8001224489799,43150.38367346939,0.5568248979591841
357,EXCELCROP,11991.032653061224,2812.808122448979,7000.465306122449,0.6909444897959182
358,EXCELINDUS,32611.232653061226,897.4708979591837,14375.755102040815,0.5752942857142856
359,EXIDEIND,2081109.4775510204,228.58330612244907,931010.2040816327,0.442269387755102
360,FACT,185468.03703703705,47.66609053497941,77823.87242798354,0.4853020576131685
361,FAIRCHEM,8681.669387755102,413.16306122448975,5782.2,0.7015269387755106
362,FCL,1105785.4897959183,56.43269387755103,446060.49795918365,0.5084587755102041
363,FCONSUMER,6315946.893877551,58.55122448979591,2457473.7510204082,0.42119632653061234
364,FDC,92632.75510204081,229.5031836734694,45738.66530612245,0.6346302040816333
365,FEDDERELEC,204289.01224489795,66.24175510204083,99400.03673469387,0.5849285714285715
366,FEDERALBNK,10813421.987755101,100.21195918367344,4437694.595918368,0.4287832653061224
367,FEL,1668042.6163265307,43.772122448979594,723746.2571428572,0.4706375510204081
368,FELDVR,53375.75918367347,42.28493877551022,28307.285714285714,0.5907600000000003
369,FIEMIND,10596.375510204081,891.4902040816323,6772.383673469388,0.6971399999999999
370,FILATEX,221306.78367346938,176.20048979591851,121447.40816326531,0.5883310204081631
371,FINCABLES,85448.88571428572,644.6537142857142,54425.804081632654,0.6398616326530606
372,FINEORG,278161.23333333334,800.6206666666668,116963.9,0.5728333333333335
373,FINPIPE,57405.35102040816,636.0030612244904,44213.163265306124,0.6900212244897959
374,FLEXITUFF,28073.864864864863,64.08297297297301,15079.549549549549,0.6690400900900898
375,FLFL,146068.41224489795,390.3217959183675,79033.50612244898,0.5691718367346942
376,FMGOETZE,14730.824489795918,481.7999999999997,7672.828571428571,0.6727853061224495
377,FMNL,164770.94285714286,126.549469387755,54199.23673469388,0.4961032653061226
378,FORTIS,10230564.265306123,145.5297142857142,3387590.4163265307,0.3985755102040817
379,FOSECOIND,2028.7306122448979,1506.1130612244908,1124.7510204081632,0.6644444897959187
380,FRETAIL,846584.7106382978,544.9607234042554,571475.9957446809,0.6192076595744682
381,FSC,76507.46625766871,671.1332515337427,41365.44171779141,0.5997527607361963
382,FSL,6204609.632653061,52.840897959183685,2313644.069387755,0.40042326530612277
383,GABRIEL,144463.78775510204,169.78616326530613,82082.0612244898,0.5996199999999998
384,GAEL,162417.76326530613,209.08085714285724,74196.98775510205,0.5102938775510207
385,GAIL,3838267.551020408,409.2042448979594,2001696.836734694,0.524325306122449
386,GALAXYSURF,104786.29921259843,1400.3919685039375,40912.708661417324,0.6170968503937009
387,GALLANTT,63219.69696969697,45.91828282828283,35011.53535353536,0.7160393939393939
388,GALLISPAT,25489.83116883117,282.97590909090883,13468.37012987013,0.5547500000000001
389,GANDHITUBE,14826.538775510204,369.56297959183684,7365.1469387755105,0.7225469387755098
390,GANECOS,19162.371428571427,371.5018367346939,11652.897959183674,0.6822400000000003
391,GANESHHOUC,256963.62857142856,129.4202040816325,121825.61632653061,0.520921224489796
392,GANGESSECU,8202.8359375,68.79874999999996,6463.78125,0.7689070312500002
393,GARDENSILK,125428.62448979591,34.68420408163266,56213.78775510204,0.5461828571428567
394,GARWALLROP,20525.151020408164,965.1299183673474,14151.551020408164,0.6896612244897957
395,GATI,1430122.3795918368,112.47085714285721,429657.7469387755,0.3576146938775511
396,GAYAPROJ,279662.4127659575,196.88463829787236,147825.0,0.5531148936170216
397,GDL,202537.62040816326,210.1117142857143,134715.8693877551,0.6681497959183674
398,GEECEE,46409.99591836735,147.95126530612237,19731.32244897959,0.5536089795918369
399,GENESYS,126119.05306122449,281.2948163265306,57934.67755102041,0.5056955102040817
400,GENUSPAPER,428643.5268817204,10.622258064516128,252218.9247311828,0.6495274193548387
401,GENUSPOWER,814220.5795918368,57.025959183673464,432623.11836734693,0.5423195918367347
402,GEOJITFSL,278897.5959183673,105.01628571428577,150110.693877551,0.5663257142857141
403,GEPIL,29897.791836734694,779.8326530612245,20569.32244897959,0.6992755102040819
404,GESHIP,88432.61632653061,363.9969387755101,58266.22857142857,0.6574016326530606
405,GET&D,100499.97551020408,377.6975918367348,58279.96734693878,0.5768571428571431
406,GHCL,578007.0326530612,272.5464897959185,247584.88163265307,0.49654857142857145
407,GICHSGFIN,121748.02448979592,426.43481632653055,58623.767346938774,0.4984706122448979
408,GICRE,269801.0298507463,707.8860199004977,143498.7064676617,0.6493417910447762
409,GILLANDERS,16021.349753694582,65.12645320197042,7689.35960591133,0.7892551724137931
410,GILLETTE,5005.604081632653,6346.1251836734655,3760.004081632653,0.7188946938775514
411,GINNIFILA,223172.94285714286,35.26902040816326,110165.61632653061,0.5708371428571428
412,GIPCL,118584.20408163265,115.48248979591828,72568.88979591837,0.6349771428571429
413,GKWLIMITED,2789.90625,608.4133333333332,1478.625,0.6970010416666667
414,GLAXO,12949.926530612245,2515.2468571428562,6769.971428571429,0.5647787755102043
415,GLENMARK,960743.8571428572,575.8577959183676,376272.19591836736,0.40311959183673446
416,GLOBALVECT,72619.75918367346,134.5931836734694,25983.85714285714,0.515685306122449
417,GLOBOFFS,71120.16666666667,28.447266666666668,31645.366666666665,0.6641806666666666
418,GLOBUSSPR,213643.9378238342,116.26388601036274,74385.49740932643,0.48626010362694294
419,GMBREW,99164.11428571428,823.7197959183668,29386.269387755103,0.4075791836734696
420,GMDCLTD,303542.18775510206,139.97440816326522,158885.75102040818,0.569337959183674
421,GMMPFAUDLR,5409.919642857143,804.4716964285715,3546.848214285714,0.7356642857142853
422,GMRINFRA,37955641.8,18.27726530612246,8777528.893877551,0.2251028571428571
423,GNA,143265.17551020408,422.6411428571429,55466.11836734694,0.4849575510204081
424,GNFC,1478970.9102040816,433.3563673469388,446140.7428571429,0.34350163265306144
425,GOACARBON,243800.06995884774,764.2018106995885,66608.92592592593,0.3415847736625516
426,GOCLCORP,12874.791836734694,504.9229387755098,7428.216326530613,0.7050518367346943
427,GODFRYPHLP,115668.72244897959,907.5190612244902,23022.79591836735,0.2284583673469386
428,GODREJAGRO,370174.3429951691,617.6622222222226,171591.65217391305,0.549876811594203
429,GODREJCP,538065.4285714285,1064.28175510204,323507.8448979592,0.5969738775510205
430,GODREJIND,484822.11020408163,589.7977551020407,191050.55510204082,0.3680710204081635
431,GODREJPROP,199285.18367346938,721.5827346938777,100350.21632653062,0.5356502040816323
432,GOKEX,279802.36734693876,101.36848979591832,121577.41224489796,0.5398820408163264
433,GOKUL,58485.96531791907,16.191387283237,36349.4450867052,0.6908491329479771
434,GOKULAGRO,83536.40322580645,20.71510752688171,43213.52688172043,0.6380801075268823
435,GOLDIAM,40317.755102040814,74.06922448979589,20054.297959183674,0.6400983673469387
436,GOLDTECH,24149.4156626506,13.055361445783136,18856.807228915663,0.8046246987951806
437,GOODLUCK,128406.26842105263,84.24015789473684,67941.8894736842,0.6441052631578947
438,GPIL,315064.3439153439,423.06449735449723,127613.86243386244,0.511131216931217
439,GPPL,557397.130612245,134.66351020408166,386831.10204081633,0.6605212244897959
440,GPTINFRA,64392.755102040814,175.68816326530623,33383.3306122449,0.4768702040816326
441,GRANULES,2748757.7510204082,114.28053061224496,712008.2816326531,0.29105020408163257
442,GRAPHITE,2385134.2408163263,681.9718775510202,724360.2,0.3548930612244896
443,GRASIM,884224.1795918368,1113.744653061224,540017.7224489796,0.584782040816327
444,GRAVITA,415307.03673469386,157.56465306122453,161308.9387755102,0.4294677551020412
445,GREAVESCOT,719172.5632653062,132.51171428571428,414671.4857142857,0.606695102040816
446,GREENLAM,4624.277551020408,1082.3139591836734,3839.6408163265305,0.7344906122448978
447,GREENPLY,105354.8693877551,295.5269387755102,72068.58775510204,0.6694616326530612
448,GRINDWELL,28196.122448979593,493.6987346938772,22781.751020408163,0.7205995918367353
449,GROBTEA,1239.9354838709678,782.509569892473,779.1182795698925,0.6934709677419356
450,GRPLTD,992.6326530612245,1296.5936734693873,794.5836734693878,0.8622302040816328
451,GRUH,397422.3306122449,511.37702040816316,184952.52244897958,0.5092281632653058
452,GSCLCEMENT,109653.96728971963,31.459439252336438,56716.52336448598,0.6887032710280376
453,GSFC,2252310.7469387753,131.44853061224484,601100.6612244898,0.27226408163265303
454,GSKCONS,15526.314285714287,6056.458244897962,11109.473469387754,0.6938734693877553
455,GSPL,717564.3469387755,196.02991836734685,532562.5959183674,0.7097726530612241
456,GSS,684872.621399177,50.37152263374487,212641.33333333334,0.5343452674897123
457,GTNIND,30633.63673469388,16.194000000000006,15204.338775510205,0.7416559183673469
458,GTNTEX,30169.354838709678,17.753172043010757,14498.102150537634,0.7229241935483871
459,GTPL,107273.48163265306,141.93391836734705,70039.22040816327,0.6358073469387756
460,GUFICBIO,225766.35918367346,111.36195918367343,88548.40408163266,0.4984902040816324
461,GUJALKALI,164187.14285714287,666.9572653061225,60324.820408163265,0.4257126530612244
462,GUJAPOLLO,16663.502040816325,221.95885714285714,7255.502040816326,0.609291836734694
463,GUJFLUORO,65614.09795918368,800.606081632653,37813.30612244898,0.6005416326530609
464,GUJGASLTD,47539.75918367347,841.8226938775513,31164.02857142857,0.6316942857142855
465,GULFOILLUB,27563.779591836734,892.235346938776,20364.26530612245,0.7215697959183673
466,GULFPETRO,70342.17142857143,80.84481632653058,40325.86530612245,0.6587942857142854
467,GULPOLY,91723.76734693878,75.01730612244899,57711.56734693878,0.6621016326530613
468,GVKPIL,3654651.1615384617,13.60407692307692,1729480.2384615385,0.5254976923076926
469,HAL,56574.96842105263,989.0773684210528,24420.526315789473,0.5310863157894737
470,HARITASEAT,10623.861224489796,893.727836734694,5888.212244897959,0.6656000000000009
471,HARRMALAYA,176469.078817734,88.75064039408866,55192.91133004926,0.5044344827586201
472,HATHWAY,1475670.2367346939,33.02877551020409,799309.3551020408,0.5918040816326527
473,HATSUN,49654.51836734694,739.4549387755101,31517.37551020408,0.6665457142857146
474,HAVELLS,1363140.6285714286,533.65706122449,505768.2326530612,0.37381999999999993
475,HBLPOWER,931702.0857142857,52.303673469387725,392578.0816326531,0.458724081632653
476,HCC,10328706.114285715,28.40693877551018,2489990.9591836734,0.2623040816326531
477,HCG,78717.70204081632,289.90669387755116,63785.910204081636,0.695809387755102
478,HCL-INSYS,2778636.942857143,48.928285714285714,866442.3224489796,0.32868897959183685
479,HCLTECH,1810699.0285714285,922.9251836734696,1106794.1224489796,0.6105240816326534
480,HDFC,2689554.2163265306,1813.8511428571437,1954088.3755102041,0.7227102040816328
481,HDFCBANK,1829592.7918367346,1925.090897959185,1059854.2734693878,0.5705146938775508
482,HDFCLIFE,3278868.7934782607,454.5253260869563,1740189.3369565217,0.5893907608695649
483,HDIL,11900695.787755102,45.4962040816327,2622810.044897959,0.22767591836734677
484,HEG,584468.2,2507.6356734693877,145087.90612244897,0.3020595918367347
485,HEIDELBERG,268417.85714285716,146.96000000000015,125143.15102040816,0.5593020408163262
486,HERCULES,49853.183673469386,134.57346938775507,19184.8693877551,0.567939591836735
487,HERITGFOOD,41194.783673469385,818.5357959183676,27548.45306122449,0.6585057142857147
488,HEROMOTOCO,352734.68163265305,3642.0306122448983,204211.56326530612,0.5827453061224492
489,HESTERBIO,9109.502040816327,1361.5249795918364,4863.918367346939,0.6950628571428572
490,HEXAWARE,1527654.530612245,370.1505306122449,250705.17551020408,0.1888612244897961
491,HFCL,9910678.82857143,27.98081632653063,4033890.791836735,0.4549640816326529
492,HGINFRA,315256.1111111111,295.9787037037036,121156.75925925926,0.5398037037037038
493,HGS,45194.130612244895,787.9381224489794,19073.191836734695,0.5719236734693874
494,HIGHGROUND,842401.6040816327,12.51787755102041,406569.37551020406,0.5836216326530609
495,HIKAL,163974.2612244898,219.83448979591833,97061.4857142857,0.6127567346938773
496,HIL,18280.342857142856,1653.5182040816314,9242.93469387755,0.5676036734693877
497,HILTON,132124.24193548388,36.01564516129033,58097.39247311828,0.5565005376344087
498,HIMATSEIDE,98953.8163265306,347.66212244897946,62240.44081632653,0.6383930612244902
499,HINDALCO,10030544.730612244,241.1224489795919,3482029.0,0.33996367346938783
500,HINDCOMPOS,5989.0489795918365,457.7705714285716,3683.8489795918367,0.6876930612244895
501,HINDCOPPER,3501341.897959184,74.31485714285716,1102912.1591836736,0.3633036734693881
502,HINDNATGLS,7383.795081967213,111.24368852459024,2356.3565573770493,0.6130581967213112
503,HINDOILEXP,1368670.2897959184,119.5422448979592,422719.7387755102,0.3375693877551023
504,HINDPETRO,4976907.926530613,374.33587755102076,2102942.4244897957,0.4303359183673473
505,HINDUJAVEN,13004.297959183674,662.0881632653059,6463.489795918367,0.6500020408163265
506,HINDUNILVR,1169625.4816326532,1400.2943265306117,746913.8653061225,0.6446216326530615
507,HINDZINC,1901499.0408163266,302.5454693877551,906757.4326530612,0.44564979591836745
508,HIRECT,26560.757009345794,124.78070093457949,12673.873831775702,0.6532794392523363
509,HISARMETAL,21570.556756756756,75.08172972972973,8940.47027027027,0.7076475675675675
510,HITECH,25469.77142857143,342.15542857142856,17031.5,0.6946228571428571
511,HITECHCORP,10050.477551020409,163.19967346938768,6487.685714285714,0.7222138775510208
512,HITECHGEAR,23795.967346938774,437.1086530612245,9189.636734693877,0.5389804081632655
513,HMVL,19120.54693877551,231.79861224489792,13807.702040816326,0.7333138775510202
514,HONAUT,1666.0367346938776,17413.184857142853,1017.8204081632653,0.6333289795918363
515,HONDAPOWER,7262.008163265306,1377.3165714285708,4737.583673469388,0.7092191836734694
516,HOTELEELA,573225.9795918367,19.3474693877551,277984.9673469388,0.5520534693877549
517,HOVS,42025.19431279621,254.1649289099527,14107.483412322275,0.5876161137440756
518,HPL,114489.0,124.36473469387754,64155.71020408163,0.6178322448979591
519,HSCL,1559681.081632653,147.3265714285715,648853.8653061225,0.4638591836734695
520,HSIL,84242.73877551021,408.85204081632645,44509.791836734694,0.6087644897959179
521,HTMEDIA,474482.4857142857,89.50155102040823,252924.40408163265,0.6290591836734694
522,HUBTOWN,502126.20408163266,96.24371428571422,259741.86530612246,0.5192710204081626
523,HUDCO,2542785.134693878,72.86538775510196,1032818.8408163266,0.44485061224489786
524,IBREALEST,8887834.795918368,203.2473877551021,2639810.551020408,0.31321020408163264
525,IBULHSGFIN,1637477.8530612246,1241.5485306122443,871865.6897959184,0.5199053061224488
526,ICICIBANK,18449674.224489797,298.91195918367345,9606090.706122449,0.5268653061224485
527,ICICIGI,451905.9543378995,752.7023744292239,290739.1552511416,0.744858447488585
528,ICICILOVOL,2527.609195402299,86.0371264367816,2397.597701149425,0.8914793103448274
529,ICICIPRULI,1477723.6367346938,401.8551836734693,812262.906122449,0.541041224489796
530,ICRA,2077.412244897959,3738.364530612245,1583.3551020408163,0.7135608163265305
531,IDBI,16422727.975510204,62.017714285714284,1766049.706122449,0.15371387755102048
532,IDEA,15552801.2,78.79171428571426,4289545.914285715,0.27410734693877564
533,IDFC,7507816.6122448975,55.206163265306095,3350195.3959183674,0.41776204081632634
534,IDFCBANK,10770661.110204082,50.61967346938774,4557971.795918368,0.4253379591836734
535,IEX,45744.95073891625,1581.0223645320193,27777.206896551725,0.74509802955665
536,IFBAGRO,20926.590551181103,595.7711811023621,7365.078740157481,0.6217212598425197
537,IFBIND,33654.73469387755,1162.3376326530615,21254.751020408163,0.5951379591836734
538,IFCI,9890262.812244898,21.966938775510197,2248427.1265306124,0.237729387755102
539,IFGLEXPOR,15969.141242937852,262.3058757062146,12253.4802259887,0.756716384180791
540,IGARASHI,19420.82857142857,839.4859591836736,13437.74693877551,0.7034575510204082
541,IGL,2037279.1551020409,552.5518367346939,975240.5673469388,0.4694779591836739
542,IGPL,74769.89387755102,653.6179183673465,31561.24081632653,0.4845404081632653
543,IIFL,232640.30212765958,685.2138297872335,145837.57021276595,0.6235493617021277
544,IITL,8513.13294797688,95.96456647398843,1369.0751445086705,0.7518179190751446
545,IL&FSENGG,146559.45698924732,34.292634408602126,79981.68279569893,0.6386602150537637
546,IL&FSTRANS,392092.2979591837,67.49816326530608,200707.51428571428,0.5721155102040818
547,IMFA,121018.05714285714,541.7995918367347,51715.68979591837,0.49966653061224503
548,IMPAL,2829.0285714285715,998.7194285714279,1946.4367346938775,0.6801648979591837
549,INDBANK,240907.44736842104,19.726736842105257,108252.25789473685,0.6153094736842104
550,INDHOTEL,1165812.0204081633,128.44277551020406,802015.3142857143,0.6825204081632651
551,INDIACEM,3961427.8897959185,155.11359183673474,930448.1551020409,0.23496448979591833
552,INDIAGLYCO,497891.51836734696,433.5777551020408,120692.24897959184,0.3205693877551021
553,INDIANB,1542553.5346938774,333.5807346938778,319371.09387755103,0.21994571428571416
554,INDIANCARD,3763.5632653061225,170.1188163265306,2166.4979591836736,0.6857151020408158
555,INDIANHUME,26484.21632653061,394.8138367346937,14700.612244897959,0.6242963265306124
556,INDIGO,931545.9265306123,1202.1926938775514,400499.3469387755,0.4277995918367348
557,INDLMETER,14003.901554404145,88.30829015544047,8010.440414507772,0.7844870466321235
558,INDNIPPON,13996.714285714286,839.114775510204,7799.8530612244895,0.6592065306122444
559,INDOCO,139758.62040816326,231.17053061224476,87239.42040816326,0.6441302040816326
560,INDORAMA,190405.91428571427,32.140530612244895,111082.09795918368,0.6870212244897959
561,INDOSTAR,457023.35,527.8009999999999,265081.23333333334,0.6348933333333335
562,INDOTECH,24057.167346938775,191.46391836734682,9030.244897959185,0.5976787755102037
563,INDOTHAI,74172.94693877551,64.76457142857146,31620.70612244898,0.5845032653061223
564,INDRAMEDCO,143904.54285714286,50.80771428571431,82131.15918367347,0.675789387755103
565,INDSWFTLAB,71829.36036036036,58.81468468468468,40351.42792792793,0.6841545045045045
566,INDTERRAIN,39726.93469387755,191.78326530612242,26210.48163265306,0.716194693877551
567,INDUSINDBK,1185841.3591836735,1772.9976734693873,758498.5918367347,0.6240367346938771
568,INEOSSTYRO,9183.171428571428,915.3246122448986,6105.555102040817,0.7139608163265309
569,INFIBEAM,6496400.983673469,193.48444897959195,1577129.7102040816,0.22528653061224477
570,INFINITE,57871.461224489794,368.4561632653062,28428.089795918368,0.7052510204081631
571,INFRATEL,4003011.4571428574,349.90942857142835,2631317.742857143,0.6163873469387754
572,INFY,5019010.730612244,1106.448530612245,3144458.865306122,0.6456277551020404
573,INGERRAND,26431.78367346939,718.4152653061223,14741.171428571428,0.6078628571428569
574,INOXLEISUR,202064.6775510204,261.2218775510204,100384.45306122449,0.5729395918367347
575,INOXWIND,331853.5551020408,117.46971428571423,164027.22448979592,0.516726530612245
576,INSECTICID,34737.71428571428,790.9886938775504,16360.922448979592,0.5126853061224489
577,INTELLECT,624587.6285714286,169.96979591836737,239349.8612244898,0.4085767346938774
578,INTENTECH,53627.41891891892,77.22513513513512,35687.36486486487,0.7518900900900901
579,INVENTURE,71690.6975609756,14.577414634146344,56032.380487804876,0.7699917073170728
580,IOB,1067789.1755102042,19.93604081632654,515693.3387755102,0.5018502040816327
581,IOC,7139091.640816326,302.15216326530594,3680974.444897959,0.5285869387755099
582,IOLCP,455131.34210526315,76.84640350877194,230143.91228070174,0.5863991228070176
583,IPAPPM,83097.68571428572,317.6795102040816,40647.563265306126,0.6123910204081635
584,IPCALAB,255863.9306122449,615.4740000000003,114648.31020408163,0.49446571428571456
585,IRB,2240530.6979591837,226.69281632653053,655777.4979591836,0.3064685714285715
586,ISEC,304818.3369565217,364.0519565217392,163873.91304347827,0.6594434782608696
587,ISFT,38872.130612244895,567.9416326530617,22533.963265306124,0.6391473469387752
588,ITC,11284680.273469388,270.10040816326523,7263547.775510204,0.6506077551020412
589,ITDC,69184.93469387756,472.90840816326545,16232.534693877551,0.37324775510204095
590,ITDCEM,179645.29795918366,171.9809795918367,120877.1387755102,0.639708163265306
591,ITI,1357296.163265306,117.57832653061226,316688.62448979594,0.2924526530612243
592,IVC,1428080.2734693878,18.998489795918374,680472.987755102,0.5705877551020409
593,IVP,15165.730612244897,188.87081632653062,7907.069387755102,0.7331922448979589
594,IZMO,200024.60294117648,86.47882352941171,84258.54901960785,0.5134897058823529
595,J&KBANK,513189.6081632653,66.89036734693875,312526.8326530612,0.615566530612245
596,JAGRAN,268306.1632653061,164.0365306122449,220334.28979591836,0.7312999999999998
597,JAGSNPHARM,34178.77551020408,31.570367346938788,16677.930612244898,0.6289669387755099
598,JAICORPLTD,3285908.436734694,147.41265306122443,617017.5591836735,0.220025306122449
599,JAMNAAUTO,1964722.5224489796,101.51832653061226,874170.2979591837,0.48312938775510217
600,JAYAGROGN,25758.077551020408,354.3926938775513,14194.861224489796,0.562832244897959
601,JAYBARMARU,48727.90204081633,509.91481632653097,17208.702040816326,0.43103061224489797
602,JAYSREETEA,167071.078817734,94.44674876847284,52487.8078817734,0.4913995073891629
603,JBCHEPHARM,96824.77959183673,294.04379591836744,67216.8612244898,0.6925416326530611
604,JBMA,146536.84489795918,454.2865714285713,41056.25306122449,0.42521306122449004
605,JCHAC,10284.33469387755,2384.976448979591,4781.179591836734,0.5555738775510203
606,JETAIRWAYS,3859567.269387755,575.641387755102,416966.9183673469,0.11368612244897966
607,JHS,168307.12653061224,61.67522448979588,102290.35102040817,0.6318416326530615
608,JINDALPHOT,32201.907514450868,56.41364161849713,12157.023121387283,0.6714017341040462
609,JINDALPOLY,111341.42857142857,334.836,41766.795918367345,0.46887061224489823
610,JINDALSAW,1610890.987755102,116.05208163265318,640110.0897959183,0.4110563265306123
611,JINDALSTEL,9439068.134693878,208.08653061224476,1657871.3306122448,0.18197918367346927
612,JINDRILL,119260.8612244898,157.95334693877544,51546.37959183673,0.49443142857142824
613,JINDWORLD,97112.81224489796,770.235020408163,19997.583673469388,0.20815183673469376
614,JISLDVREQS,148659.86530612246,66.50624489795916,61826.75918367347,0.5138861224489794
615,JISLJALEQS,7537017.751020408,106.67097959183674,1980433.2979591836,0.26548653061224475
616,JKCEMENT,39860.28979591837,981.2678367346938,29321.244897959183,0.6667563265306122
617,JKIL,141069.86530612246,268.29346938775507,81630.24489795919,0.5779726530612245
618,JKLAKSHMI,102286.22857142857,400.7444081632649,74582.20408163265,0.6667204081632655
619,JKPAPER,989642.0285714286,129.14424489795925,440802.506122449,0.510858775510204
620,JKTYRE,1159082.8489795919,147.42685714285722,436204.2163265306,0.39457224489795933
621,JMA,5115.236734693877,229.1339591836734,2678.8204081632653,0.7492697959183675
622,JMCPROJECT,37068.3387755102,547.3734285714287,20737.097959183673,0.6094134693877552
623,JMFINANCIL,1223934.3632653062,142.67220408163277,635614.787755102,0.5275714285714287
624,JOCIL,9609.779591836736,171.4333469387756,6095.024489795918,0.6939799999999999
625,JPASSOCIAT,73840709.8244898,18.489224489795905,13076419.306122448,0.18463591836734697
626,JPOLYINVST,7635.542857142857,60.2221632653061,4386.016326530612,0.679718775510204
627,JSL,525290.5836734694,95.94424489795911,242440.57142857142,0.4918812244897957
628,JSLHISAR,548663.1265306122,184.81510204081644,241844.5306122449,0.4458669387755105
629,JSWENERGY,6327023.87755102,77.50048979591841,2420240.1836734693,0.43883795918367347
630,JSWHL,4823.873469387755,1836.9856326530603,3952.7551020408164,0.7916979591836736
631,JSWSTEEL,4121233.355102041,290.8164489795918,1301889.4163265305,0.3072534693877551
632,JTEKTINDIA,186913.05063291139,105.28594936708859,100378.78481012658,0.6662772151898736
633,JUBILANT,590142.7306122449,762.9919591836741,214889.99591836735,0.3973191836734692
634,JUBLFOOD,1063967.1102040815,1891.8960816326532,208856.47755102042,0.20595428571428565
635,JUBLINDS,57726.41224489796,197.40028571428562,19478.13469387755,0.5368575510204081
636,JUSTDIAL,3935705.3020408163,484.941387755102,360339.6204081633,0.10641795918367344
637,JVLAGRO,624185.0653061224,22.558040816326532,262362.4204081633,0.5256334693877551
638,JYOTHYLAB,185172.7918367347,362.12248979591845,118253.0,0.6542542857142856
639,KABRAEXTRU,105870.36734693877,121.07955102040812,63631.4693877551,0.6551379591836732
640,KAJARIACER,416582.71428571426,615.3248163265307,212653.82857142857,0.4828897959183673
641,KAKATCEM,53031.88163265306,321.2100408163266,18070.138775510204,0.4502387755102039
642,KALPATPOWR,138977.9836734694,429.09632653061215,75463.59183673469,0.5787910204081631
643,KAMATHOTEL,259371.43265306123,103.23008163265304,95601.8612244898,0.46285959183673475
644,KAMDHENU,53107.05376344086,209.7496236559139,23709.317204301075,0.6359284946236557
645,KANORICHEM,132209.706122449,79.93302040816329,56443.75102040816,0.5459342857142855
646,KANSAINER,205493.8693877551,495.73804081632653,151858.70204081634,0.693645714285714
647,KARDA,122373.58333333333,177.67750000000004,56498.44047619047,0.6393357142857145
648,KARMAENG,5553.656976744186,31.710116279069748,2601.4011627906975,0.6649732558139536
649,KARURVYSYA,1427137.0081632654,115.67257142857149,914196.0775510204,0.6299375510204083
650,KAVVERITEL,28936.955102040818,10.515999999999995,20507.718367346937,0.7269204081632653
651,KAYA,35630.78775510204,961.7635102040806,18155.469387755104,0.5918718367346936
652,KCP,184036.91020408162,123.07330612244894,101413.8,0.6119922448979591
653,KCPSUGIND,213823.4693877551,26.73702040816327,128021.73469387754,0.6356383673469386
654,KDDL,13154.580310880829,381.0935751295337,7211.860103626943,0.6955896373056997
655,KEC,586078.012244898,351.9651020408166,284189.34285714285,0.5033979591836734
656,KECL,205758.3551020408,36.605428571428604,107323.21632653062,0.5926522448979591
657,KEI,394045.63265306124,382.6085714285714,168181.00408163265,0.47974326530612244
658,KELLTONTEC,142050.25268817204,80.39978494623661,65372.903225806454,0.5942919354838708
