Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,286.700012,289.899994,285.000000,286.600006,285.205811,26988
2016-08-02,285.350006,287.500000,279.100006,280.000000,278.637909,71655
2016-08-03,278.799988,282.549988,275.250000,276.899994,275.552979,65086
2016-08-04,278.100006,293.000000,277.100006,289.149994,287.743408,42746
2016-08-05,286.350006,290.149994,284.049988,288.000000,286.598999,27289
2016-08-08,289.250000,291.750000,284.299988,286.500000,285.106293,27139
2016-08-09,285.000000,290.000000,281.500000,289.350006,287.942413,21563
2016-08-10,289.350006,289.350006,280.000000,281.950012,280.578461,24088
2016-08-11,281.549988,282.000000,273.100006,279.100006,277.742310,59930
2016-08-12,278.000000,285.000000,275.000000,280.950012,279.583313,110314
2016-08-16,278.000000,287.700012,276.450012,281.000000,279.633057,28486
2016-08-17,281.899994,282.950012,277.000000,278.299988,276.946167,268649
2016-08-18,278.549988,288.399994,278.549988,287.799988,286.399963,137893
2016-08-19,286.000000,288.000000,285.149994,286.549988,285.156036,8458
2016-08-22,283.950012,293.250000,283.950012,286.950012,285.554108,18715
2016-08-23,287.299988,288.799988,280.149994,281.700012,280.329651,14754
2016-08-24,282.100006,288.000000,278.600006,283.100006,281.722839,87003
2016-08-25,284.899994,295.000000,282.600006,285.750000,284.359924,59091
2016-08-26,288.049988,292.000000,281.149994,290.750000,289.335632,28080
2016-08-29,290.799988,297.850006,288.149994,293.000000,291.574646,1047987
2016-08-30,295.700012,300.000000,293.549988,295.299988,293.863495,1132353
2016-08-31,296.950012,300.000000,292.000000,297.850006,296.401062,676088
2016-09-01,296.000000,307.000000,289.700012,292.250000,290.828308,398132
2016-09-02,292.000000,294.899994,288.200012,289.649994,288.240967,25808
2016-09-06,278.450012,298.000000,278.450012,295.100006,293.664459,54761
2016-09-07,296.850006,302.250000,293.649994,298.299988,296.848877,374932
2016-09-08,299.799988,300.000000,296.000000,299.450012,297.993286,362124
2016-09-09,300.000000,301.500000,295.649994,297.700012,296.251831,32145
2016-09-12,295.350006,301.500000,293.000000,297.200012,295.754242,26023
2016-09-14,299.000000,299.000000,295.250000,298.149994,296.699615,98048
2016-09-15,299.000000,299.000000,290.000000,291.149994,290.415497,22956
2016-09-16,293.649994,303.000000,292.000000,301.500000,300.739410,86385
2016-09-19,303.000000,303.000000,295.000000,296.750000,296.001373,19834
2016-09-20,295.299988,300.000000,287.549988,288.250000,287.522827,52910
2016-09-21,288.350006,292.649994,286.500000,287.600006,286.874481,28627
2016-09-22,288.000000,295.000000,287.500000,290.450012,289.717285,54327
2016-09-23,292.799988,294.000000,288.200012,289.549988,288.819550,38201
2016-09-26,290.700012,290.700012,281.500000,282.750000,282.036713,35548
2016-09-27,285.000000,285.950012,281.000000,282.100006,281.388336,24702
2016-09-28,282.100006,284.950012,280.350006,283.000000,282.286072,54750
2016-09-29,285.000000,292.450012,272.049988,285.700012,284.979279,94608
2016-09-30,278.350006,288.049988,274.000000,281.350006,280.640228,228189
2016-10-03,285.600006,287.899994,281.000000,284.850006,284.131409,60844
2016-10-04,285.000000,285.899994,277.450012,278.250000,277.548065,52111
2016-10-05,278.000000,291.000000,278.000000,289.149994,288.420563,45055
2016-10-06,290.000000,293.799988,281.350006,285.250000,284.530396,71052
2016-10-07,283.500000,288.399994,281.049988,281.899994,281.188843,9443
2016-10-10,283.399994,285.299988,277.750000,279.950012,279.243774,94324
2016-10-13,279.950012,280.950012,270.000000,274.450012,273.757660,113551
2016-10-14,272.299988,285.000000,267.350006,272.649994,271.962189,88774
2016-10-17,272.049988,277.899994,270.149994,271.049988,270.366211,31709
2016-10-18,265.000000,279.350006,260.750000,274.399994,273.707764,310644
2016-10-19,277.000000,277.000000,268.850006,269.799988,269.119354,47315
2016-10-20,270.049988,274.799988,265.149994,272.899994,272.211548,164770
2016-10-21,273.000000,282.500000,269.000000,278.250000,277.548065,143465
2016-10-24,280.250000,282.000000,274.000000,277.549988,276.849823,27139
2016-10-25,278.500000,278.500000,273.350006,275.799988,275.104218,41430
2016-10-26,276.000000,280.000000,274.000000,276.049988,275.353607,37330
2016-10-27,273.549988,275.799988,270.700012,274.600006,273.907257,28235
2016-10-28,273.000000,279.750000,273.000000,278.850006,278.146545,71731
2016-11-01,282.000000,283.899994,274.600006,276.899994,276.201447,28521
2016-11-02,274.000000,275.000000,268.049988,268.500000,267.822662,63125
2016-11-03,270.549988,273.899994,264.200012,266.899994,266.226685,17868
2016-11-04,266.049988,269.899994,263.500000,265.649994,264.979828,24346
2016-11-07,264.299988,269.500000,264.149994,267.350006,266.675568,22050
2016-11-08,269.299988,278.000000,267.000000,276.299988,275.602966,50521
2016-11-09,259.799988,287.950012,237.949997,279.950012,279.243774,117812
2016-11-10,281.250000,286.000000,273.000000,274.750000,274.056885,173729
2016-11-11,268.450012,279.000000,267.049988,276.250000,275.553101,33400
2016-11-15,272.000000,282.000000,265.000000,279.649994,278.944519,119655
2016-11-16,283.000000,283.500000,270.500000,279.700012,278.994415,66279
2016-11-17,279.700012,280.899994,272.700012,280.000000,279.293640,644196
2016-11-18,275.100006,290.000000,275.100006,282.250000,281.537964,80413
2016-11-21,280.000000,287.850006,271.149994,274.700012,274.007019,88137
2016-11-22,276.399994,284.500000,271.700012,283.000000,282.286072,64058
2016-11-23,284.000000,288.000000,277.700012,281.600006,280.889618,18612
2016-11-24,281.549988,283.950012,274.000000,275.049988,274.356110,14946
2016-11-25,273.350006,280.000000,272.250000,274.149994,273.458405,66351
2016-11-28,276.000000,280.000000,260.600006,270.000000,269.318878,250009
2016-11-29,271.450012,275.100006,269.000000,273.350006,272.660431,35638
2016-11-30,274.950012,276.000000,273.950012,275.049988,274.356110,66199
2016-12-01,277.049988,282.950012,272.000000,275.350006,274.655365,23916
2016-12-02,277.450012,280.000000,271.350006,274.549988,273.857391,11650
2016-12-05,270.450012,278.000000,270.450012,274.950012,274.256409,9019
2016-12-06,278.350006,278.350006,271.700012,272.799988,272.111786,99132
2016-12-07,274.200012,275.950012,271.200012,272.500000,271.812561,21624
2016-12-08,279.000000,279.000000,272.149994,274.850006,274.156647,28998
2016-12-09,271.500000,278.000000,271.500000,272.750000,272.061920,27901
2016-12-12,273.000000,275.500000,270.549988,272.200012,271.513336,6103
2016-12-13,272.200012,275.850006,272.200012,274.700012,274.007019,26218
2016-12-14,275.000000,288.399994,269.600006,270.399994,269.717865,37983
2016-12-15,266.000000,275.000000,266.000000,272.649994,271.962189,28324
2016-12-16,273.000000,275.000000,268.700012,271.149994,270.465973,200886
2016-12-19,270.950012,274.200012,270.049988,271.299988,270.615570,6276
2016-12-20,270.950012,273.049988,270.000000,270.000000,269.318878,6335
2016-12-21,270.299988,273.500000,269.000000,269.000000,268.321381,16228
2016-12-22,268.049988,269.000000,258.000000,260.149994,259.493713,72775
2016-12-23,261.100006,264.799988,257.399994,259.700012,259.044861,17686
2016-12-26,257.950012,262.750000,256.500000,260.000000,259.344086,8321
2016-12-27,258.750000,264.000000,257.000000,262.899994,262.236786,11356
2016-12-28,261.149994,275.500000,260.350006,272.700012,272.012085,50497
2016-12-29,272.700012,276.750000,266.149994,274.850006,274.156647,142462
2016-12-30,271.750000,275.000000,270.000000,274.899994,274.206512,23978
2017-01-02,272.899994,277.000000,270.899994,275.049988,274.356110,9601
2017-01-03,275.850006,277.000000,273.750000,275.850006,275.154114,6869
2017-01-04,274.549988,278.799988,272.000000,273.450012,272.760193,7723
2017-01-05,271.950012,275.000000,270.000000,273.950012,273.258911,37446
2017-01-06,273.799988,275.899994,270.549988,273.350006,272.660431,20479
2017-01-09,277.000000,278.899994,271.000000,272.100006,271.413574,23727
2017-01-10,273.700012,274.100006,270.100006,271.350006,270.665466,8779
2017-01-11,271.350006,276.000000,271.350006,275.750000,275.054352,48384
2017-01-12,276.000000,277.000000,271.500000,272.700012,272.012085,14138
2017-01-13,272.950012,281.399994,272.200012,278.899994,278.196411,66126
2017-01-16,277.399994,284.899994,275.100006,283.000000,282.286072,27990
2017-01-17,283.049988,284.899994,280.149994,282.500000,281.787323,19671
2017-01-18,280.549988,284.500000,273.500000,275.750000,275.054352,15721
2017-01-19,276.149994,276.899994,272.649994,273.750000,273.059418,21113
2017-01-20,273.450012,274.649994,271.000000,271.350006,270.665466,6870
2017-01-23,270.850006,273.799988,270.000000,270.899994,270.216583,7948
2017-01-24,272.899994,273.000000,271.000000,272.700012,272.012085,6966
2017-01-25,271.149994,277.000000,271.149994,275.899994,275.203979,8963
2017-01-27,275.850006,277.500000,273.049988,275.350006,274.655365,8526
2017-01-30,276.899994,277.399994,273.250000,274.950012,274.256409,66278
2017-01-31,276.750000,279.899994,275.000000,277.299988,276.600433,27347
2017-02-01,281.000000,285.000000,276.600006,280.049988,279.343506,83247
2017-02-02,282.000000,290.049988,282.000000,284.299988,283.582794,222509
