Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,102.949997,104.449997,102.000000,102.150002,101.471054,28524
2016-08-02,102.000000,109.699997,102.000000,105.050003,104.351776,308893
2016-08-03,105.650002,105.949997,102.250000,102.900002,102.216072,62357
2016-08-04,103.949997,104.650002,102.150002,102.449997,101.769058,29310
2016-08-05,102.750000,105.000000,102.750000,103.050003,102.365074,37577
2016-08-08,103.349998,105.000000,103.199997,103.400002,102.712746,44951
2016-08-09,103.500000,103.949997,101.099998,101.800003,101.123383,36916
2016-08-10,101.949997,104.300003,101.150002,101.699997,101.024040,58340
2016-08-11,98.000000,98.000000,93.300003,93.750000,93.126877,135547
2016-08-12,93.150002,94.849998,82.500000,89.050003,88.458122,112307
2016-08-16,90.000000,92.800003,88.150002,89.550003,88.954803,45878
2016-08-17,89.500000,93.650002,88.199997,89.599998,89.004471,49491
2016-08-18,89.949997,92.000000,89.500000,89.949997,89.352135,41288
2016-08-19,89.949997,93.650002,89.750000,90.599998,89.997826,58964
2016-08-22,90.199997,93.250000,90.000000,90.500000,89.898491,50892
2016-08-23,90.400002,91.750000,87.900002,89.199997,88.607124,60449
2016-08-24,88.900002,91.449997,88.900002,90.000000,89.401810,32851
2016-08-25,90.349998,92.000000,89.250000,89.599998,89.004471,36998
2016-08-26,89.949997,90.849998,87.750000,88.349998,87.762779,30877
2016-08-29,88.000000,90.900002,87.000000,89.250000,88.656792,42164
2016-08-30,89.650002,104.800003,89.650002,101.199997,100.527359,1331135
2016-08-31,101.199997,102.949997,97.050003,97.400002,96.752625,221648
2016-09-01,97.050003,101.500000,96.050003,97.150002,96.504288,170037
2016-09-02,97.199997,98.849998,95.000000,96.050003,95.411598,46520
2016-09-06,96.400002,99.900002,95.000000,96.599998,95.957939,96974
2016-09-07,96.949997,99.400002,96.500000,96.650002,96.007614,47969
2016-09-08,97.000000,97.650002,95.199997,95.599998,94.964592,48903
2016-09-09,95.500000,99.849998,95.250000,95.599998,94.964592,119819
2016-09-12,94.550003,100.949997,92.650002,94.599998,93.971237,372631
2016-09-14,94.750000,97.500000,94.750000,95.449997,94.815582,52204
2016-09-15,95.400002,97.949997,95.099998,96.449997,95.808937,42960
2016-09-16,96.650002,101.099998,96.150002,96.900002,96.255943,220293
2016-09-19,97.000000,98.800003,95.599998,97.250000,96.603622,64897
2016-09-20,97.150002,100.900002,96.550003,99.000000,98.341988,245844
2016-09-21,99.000000,101.699997,98.099998,98.650002,97.994316,79279
2016-09-22,99.699997,104.800003,98.400002,102.500000,101.818726,361501
2016-09-23,102.349998,103.300003,99.750000,100.199997,99.534012,73899
