Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,54.599998,55.900002,49.099998,49.950001,49.950001,28863
2016-08-02,48.500000,53.900002,48.500000,52.049999,52.049999,123576
2016-08-03,53.000000,53.750000,50.549999,51.900002,51.900002,39238
2016-08-04,51.200001,53.000000,50.099998,50.400002,50.400002,27459
2016-08-05,51.049999,55.799999,51.049999,54.849998,54.849998,126445
2016-08-08,55.450001,56.849998,54.500000,55.900002,55.900002,33622
2016-08-09,56.700001,58.900002,55.400002,56.950001,56.950001,43263
2016-08-10,57.250000,60.000000,56.599998,56.900002,56.900002,15872
2016-08-11,57.000000,58.299999,56.799999,57.099998,57.099998,48664
2016-08-12,56.049999,57.900002,56.000000,56.950001,56.950001,5863
2016-08-16,59.000000,59.000000,56.200001,57.250000,57.250000,6177
2016-08-17,56.150002,57.900002,56.000000,56.450001,56.450001,5465
2016-08-18,58.000000,58.500000,56.200001,56.950001,56.950001,24750
2016-08-19,56.349998,58.900002,56.349998,57.349998,57.349998,111387
2016-08-22,58.900002,68.800003,58.000000,68.800003,68.800003,188918
2016-08-23,70.500000,71.599998,66.800003,68.099998,68.099998,109293
2016-08-24,66.699997,76.000000,65.000000,72.900002,72.900002,113528
2016-08-25,73.000000,73.949997,67.900002,68.550003,68.550003,39078
2016-08-26,68.300003,69.900002,66.250000,67.949997,67.949997,23686
2016-08-29,69.750000,69.849998,67.599998,68.599998,68.599998,15993
2016-08-30,68.000000,75.000000,68.000000,71.750000,71.750000,42147
2016-08-31,72.000000,72.800003,69.500000,69.849998,69.849998,33562
2016-09-01,70.000000,70.000000,68.050003,68.400002,68.400002,30463
2016-09-02,69.800003,70.400002,68.199997,68.699997,68.699997,24874
2016-09-06,69.400002,69.949997,68.099998,68.349998,68.349998,10056
2016-09-07,66.099998,69.800003,66.099998,67.000000,67.000000,24368
2016-09-08,65.099998,68.650002,65.099998,65.849998,65.849998,17194
2016-09-09,66.599998,67.000000,65.349998,66.750000,66.750000,44372
2016-09-12,65.000000,66.500000,63.549999,64.099998,64.099998,10867
2016-09-14,65.250000,66.650002,64.400002,65.550003,65.550003,31198
2016-09-15,65.550003,66.949997,65.050003,65.500000,65.500000,12865
2016-09-16,64.550003,67.500000,64.550003,65.599998,65.599998,12010
2016-09-19,66.849998,66.849998,64.000000,64.599998,64.599998,6065
2016-09-20,64.449997,64.449997,61.500000,63.349998,63.349998,4968
2016-09-21,63.500000,65.000000,61.549999,62.049999,62.049999,15139
2016-09-22,62.150002,62.950001,62.099998,62.400002,62.400002,15647
2016-09-23,61.599998,62.950001,61.500000,62.250000,62.250000,11753
2016-09-26,66.949997,66.949997,61.500000,61.799999,61.799999,14914
2016-09-27,62.799999,63.000000,61.099998,61.400002,61.400002,13950
2016-09-28,61.700001,62.299999,61.500000,61.900002,61.900002,7172
2016-09-29,61.599998,62.049999,56.000000,56.650002,56.650002,17934
2016-09-30,57.150002,60.000000,57.049999,59.400002,59.400002,16419
2016-10-03,60.599998,62.349998,60.549999,60.900002,60.900002,8693
2016-10-04,62.000000,66.800003,61.049999,64.599998,64.599998,68664
