Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,50.000000,50.000000,47.500000,48.299999,47.963650,35078
2016-08-02,49.849998,49.849998,46.150002,46.650002,46.325142,16440
2016-08-03,46.200001,47.900002,45.650002,47.549999,47.218872,23459
2016-08-04,47.049999,48.000000,47.049999,47.700001,47.367828,7730
2016-08-05,47.099998,48.950001,47.049999,47.750000,47.417480,14217
2016-08-08,48.500000,48.500000,46.099998,46.400002,46.076881,9376
2016-08-09,46.000000,47.750000,45.349998,46.299999,45.977577,20528
2016-08-10,45.900002,47.500000,45.200001,45.599998,45.282448,24961
2016-08-11,45.000000,47.799999,45.000000,47.000000,46.672703,13702
2016-08-12,47.000000,47.400002,45.349998,46.700001,46.374790,14000
2016-08-16,46.000000,46.799999,45.200001,45.700001,45.381756,5366
2016-08-17,45.400002,46.500000,45.099998,45.700001,45.381756,11308
2016-08-18,46.000000,46.299999,45.549999,45.799999,45.481056,9989
2016-08-19,46.200001,46.849998,43.700001,44.500000,44.190113,58813
2016-08-22,46.299999,47.849998,44.049999,45.799999,45.481056,21394
2016-08-23,45.799999,48.450001,45.000000,46.250000,45.927925,30237
2016-08-24,46.900002,46.900002,44.599998,45.900002,45.580364,17500
2016-08-25,46.000000,46.000000,44.000000,45.299999,44.984539,25523
2016-08-26,45.150002,46.250000,45.099998,45.599998,45.282448,4588
2016-08-29,45.500000,46.250000,44.700001,45.299999,44.984539,14617
2016-08-30,45.000000,46.250000,45.000000,45.549999,45.232800,14024
2016-08-31,45.750000,45.750000,45.200001,45.549999,45.232800,6567
2016-09-01,46.000000,46.000000,44.500000,44.799999,44.488022,5935
2016-09-02,44.099998,52.000000,44.099998,47.799999,47.467129,579605
2016-09-06,47.500000,48.500000,47.000000,47.250000,46.920959,28775
2016-09-07,47.099998,47.900002,46.750000,47.549999,47.218872,13898
2016-09-08,47.450001,47.450001,46.250000,46.549999,46.225834,12109
2016-09-09,46.099998,47.599998,46.099998,46.450001,46.126534,13638
2016-09-12,45.500000,46.700001,45.250000,45.349998,45.034191,9091
2016-09-14,45.500000,46.000000,44.900002,45.299999,44.984539,9539
2016-09-15,45.000000,46.900002,44.200001,44.849998,44.537674,17473
2016-09-16,45.000000,49.700001,45.000000,45.549999,45.232800,65212
2016-09-19,45.200001,46.500000,45.200001,45.450001,45.133495,5312
2016-09-20,45.150002,46.500000,45.150002,45.549999,45.232800,7050
2016-09-21,46.799999,46.799999,45.299999,45.750000,45.431408,10416
2016-09-22,45.349998,46.500000,45.150002,45.549999,45.232800,30948
2016-09-23,45.549999,45.549999,44.200001,44.599998,44.289413,14596
2016-09-26,44.299999,45.299999,44.299999,44.750000,44.438370,9067
2016-09-27,44.500000,45.250000,44.200001,44.500000,44.190113,19315
2016-09-28,44.049999,51.900002,44.049999,47.650002,47.318176,782254
2016-09-29,48.000000,48.250000,44.099998,44.549999,44.239761,69125
2016-09-30,45.200001,46.400002,44.599998,45.250000,44.934887,21409
2016-10-03,45.500000,46.500000,45.150002,46.200001,45.878273,17900
2016-10-04,47.700001,47.700001,45.500000,45.700001,45.381756,4494
2016-10-05,45.500000,47.599998,45.500000,46.549999,46.225834,38360
2016-10-06,47.000000,48.700001,46.299999,46.900002,46.573399,40277
2016-10-07,46.250000,47.299999,46.200001,46.549999,46.225834,15776
2016-10-10,47.500000,47.799999,46.400002,47.349998,47.020264,30573
2016-10-13,48.299999,51.599998,46.250000,46.450001,46.126534,28682
2016-10-14,48.400002,49.799999,45.250000,48.049999,47.715389,51741
2016-10-17,48.000000,51.700001,47.250000,49.500000,49.155293,189166
2016-10-18,50.099998,56.400002,50.049999,53.049999,52.680569,369380
2016-10-19,53.849998,63.650002,52.000000,63.650002,63.206757,1844781
2016-10-20,65.250000,66.650002,59.450001,60.549999,60.128342,1072148
2016-10-21,61.000000,62.349998,57.650002,58.849998,58.440178,418699
2016-10-24,59.799999,61.299999,57.049999,58.400002,57.993317,187903
2016-10-25,58.099998,59.900002,56.299999,57.250000,56.851322,89887
2016-10-26,57.000000,57.500000,55.000000,55.349998,54.964554,94476
2016-10-27,55.000000,55.500000,53.500000,53.599998,53.226738,59874
2016-10-28,54.000000,55.650002,53.700001,54.200001,53.822563,42528
2016-11-01,56.900002,56.900002,53.950001,54.200001,53.822563,46080
2016-11-02,53.650002,53.849998,52.599998,52.900002,52.531616,28722
2016-11-03,52.549999,53.799999,51.000000,51.599998,51.240665,22542
2016-11-04,51.549999,51.750000,47.599998,48.000000,47.665737,52628
2016-11-07,48.500000,50.049999,48.500000,48.700001,48.360863,32612
2016-11-08,50.000000,50.000000,46.500000,47.799999,47.467129,26608
2016-11-09,41.049999,46.299999,40.000000,45.599998,45.282448,65490
2016-11-10,46.000000,48.549999,46.000000,47.299999,46.970612,26880
2016-11-11,45.349998,48.599998,44.049999,44.750000,44.438370,30655
2016-11-15,48.000000,48.000000,40.099998,41.099998,40.813786,94716
2016-11-16,43.000000,43.000000,39.000000,39.299999,39.026321,78403
2016-11-17,39.900002,45.200001,39.549999,41.250000,40.962742,199039
2016-11-18,41.299999,42.950001,40.400002,42.549999,42.253689,23251
2016-11-21,43.049999,43.049999,40.400002,40.750000,40.466225,13398
2016-11-22,41.000000,42.200001,40.099998,41.450001,41.161350,30827
2016-11-23,42.400002,43.700001,41.849998,43.299999,42.998466,20631
2016-11-24,42.500000,43.900002,42.000000,43.049999,42.750210,14540
2016-11-25,42.650002,43.799999,42.349998,43.549999,43.246727,20152
2016-11-28,43.000000,47.799999,43.000000,47.000000,46.672703,77958
2016-11-29,47.000000,48.950001,46.150002,46.650002,46.325142,25609
2016-11-30,47.650002,47.750000,46.000000,46.150002,45.828621,11105
2016-12-01,47.000000,47.099998,45.349998,45.549999,45.232800,7632
2016-12-02,45.000000,45.700001,44.000000,44.400002,44.090809,8211
2016-12-05,44.000000,45.500000,43.049999,44.700001,44.388718,10207
2016-12-06,45.000000,49.000000,45.000000,46.650002,46.325142,70135
2016-12-07,46.849998,48.000000,46.250000,46.450001,46.126534,39065
2016-12-08,48.450001,49.950001,46.849998,47.099998,46.772003,42005
2016-12-09,47.849998,48.000000,46.049999,46.299999,45.977577,18748
2016-12-12,46.500000,46.500000,45.299999,45.450001,45.133495,7015
2016-12-13,45.000000,47.250000,44.349998,45.950001,45.630016,11404
2016-12-14,45.299999,46.000000,44.450001,44.950001,44.636978,21052
2016-12-15,44.500000,45.299999,44.349998,44.450001,44.140461,11719
2016-12-16,44.700001,46.900002,42.599998,42.950001,42.650906,53266
2016-12-19,43.000000,44.799999,43.000000,44.099998,43.792896,27741
2016-12-20,44.200001,44.200001,42.900002,43.500000,43.197075,3033
2016-12-21,43.500000,44.500000,42.700001,43.049999,42.750210,10245
2016-12-22,42.950001,43.500000,42.049999,43.000000,42.700558,10389
2016-12-23,43.900002,44.250000,42.000000,42.849998,42.551601,14110
2016-12-26,42.599998,43.150002,41.500000,42.650002,42.352997,6712
2016-12-27,42.250000,43.650002,42.000000,42.599998,42.303341,8472
2016-12-28,43.450001,46.599998,42.650002,43.099998,42.799858,86669
2016-12-29,43.450001,44.450001,43.450001,44.099998,43.792896,13851
2016-12-30,44.349998,44.799999,43.900002,44.000000,43.693592,9175
2017-01-02,45.000000,45.000000,43.250000,44.250000,43.941853,6574
2017-01-03,44.250000,45.000000,44.000000,44.299999,43.991505,9337
2017-01-04,45.000000,48.599998,44.750000,47.250000,46.920959,155932
2017-01-05,48.000000,49.599998,48.000000,49.200001,48.857384,141156
2017-01-06,49.599998,51.000000,49.000000,50.599998,50.247631,129965
2017-01-09,51.500000,53.500000,51.299999,52.849998,52.481964,149900
2017-01-10,52.750000,54.750000,52.400002,53.349998,52.978481,114483
2017-01-11,55.000000,56.000000,53.500000,54.200001,53.822563,158238
2017-01-12,54.049999,54.900002,52.299999,52.549999,52.184052,28596
2017-01-13,52.500000,54.000000,51.349998,52.250000,51.886143,59728
2017-01-16,53.900002,54.000000,50.200001,53.799999,53.425346,52313
2017-01-17,53.500000,56.400002,52.049999,54.099998,53.723259,129439
2017-01-18,54.900002,55.500000,52.349998,52.650002,52.283360,81194
2017-01-19,53.000000,56.900002,52.349998,55.950001,55.560375,428083
2017-01-20,55.000000,58.000000,54.400002,54.750000,54.368732,135078
2017-01-23,55.049999,59.900002,53.099998,56.700001,56.305153,138252
2017-01-24,57.299999,57.950001,55.549999,56.049999,55.659679,113938
2017-01-25,56.700001,58.299999,55.750000,56.049999,55.659679,126385
2017-01-27,56.400002,56.700001,53.299999,53.650002,53.276394,56268
2017-01-30,56.950001,56.950001,54.700001,55.799999,55.411419,176146
2017-01-31,55.599998,56.250000,53.049999,53.349998,52.978481,52045
2017-02-01,54.200001,55.250000,52.849998,54.849998,54.468033,81358
2017-02-02,54.500000,55.000000,53.250000,53.950001,53.574303,33855
2017-02-03,54.000000,54.500000,53.099998,53.549999,53.177090,60025
2017-02-06,53.549999,54.900002,53.549999,54.299999,53.921867,58099
2017-02-07,54.250000,54.500000,53.099998,53.400002,53.028133,27410
2017-02-08,53.349998,53.849998,52.549999,52.750000,52.382660,18453
2017-02-09,53.950001,53.950001,52.250000,52.549999,52.184052,21503
2017-02-10,52.549999,53.900002,52.200001,52.500000,52.134399,40785
2017-02-13,53.000000,53.500000,51.299999,52.200001,51.836491,36334
2017-02-14,52.700001,52.750000,51.500000,51.799999,51.439274,13386
2017-02-15,52.200001,52.200001,49.049999,49.349998,49.006336,48907
2017-02-16,51.500000,53.349998,49.900002,51.750000,51.389626,171533
2017-02-17,52.799999,52.799999,50.450001,50.700001,50.346935,42157
